bird_id,year,region,toxicant,value
DO18-002,2024,GBLM,N_MEFOSAA,0
DO16-001,2024,GBLM,N_MEFOSAA,0
DO16-002,2024,GBLM,N_MEFOSAA,0
DO16-003,2024,GBLM,N_MEFOSAA,0
WI10-001,2023,FRGB,N_MEFOSAA,0
WI10-002,2023,FRGB,N_MEFOSAA,0
DU81-001,2024,SSS,N_MEFOSE,0
DU58-002,2024,SSS,N_MEFOSE,0
DU58-001,2023,SSS,N_MEFOSE,0
DU58-002,2023,SSS,N_MEFOSE,0
BY32-001,2023,SSS,N_MEFOSE,0
BY30-001,2024,SSS,N_MEFOSE,0
BY47-001,2023,SSS,N_MEFOSE,0
CR03-001,2025,LWR,N_MEFOSE,0
BY47-001-002,2024,SSS,N_MEFOSE,0
CR09-001,2025,LWR,N_MEFOSE,0
CR09-002,2025,LWR,N_MEFOSE,0
CRNew-001,2025,LWR,N_MEFOSE,0
BY97-001,2023,SSS,N_MEFOSE,0
BY97-002,2023,SSS,N_MEFOSE,0
BY48-001,2024,SSS,N_MEFOSE,0
BY100-001,2023,SSS,N_MEFOSE,0
BY100-002,2023,SSS,N_MEFOSE,0
BY100-003,2023,SSS,N_MEFOSE,0
BY100-002,2024,SSS,N_MEFOSE,0
AS28-001,2024,AIS,N_MEFOSE,0
AS28-002,2024,AIS,N_MEFOSE,0
AS28-003,2024,AIS,N_MEFOSE,0
BY94-001,2023,SSS,N_MEFOSE,0
BY94-002,2023,SSS,N_MEFOSE,0
AS71-001,2024,AIS,N_MEFOSE,0
AS71-002,2024,AIS,N_MEFOSE,0
AS71-001,2023,AIS,N_MEFOSE,0
AS108-002,2023,AIS,N_MEFOSE,0
GRNew-001,2025,LWR,N_MEFOSE,0
GRNew-002,2025,LWR,N_MEFOSE,0
AS99-001,2024,AIS,N_MEFOSE,0
AS99-002,2024,AIS,N_MEFOSE,0
AS106-001,2023,AIS,N_MEFOSE,0
AS106-002,2023,AIS,N_MEFOSE,0
AS90-001,2024,AIS,N_MEFOSE,0
AS90-002,2024,AIS,N_MEFOSE,0
GR10-001,2025,LWR,N_MEFOSE,0
GR10-002,2025,LWR,N_MEFOSE,0
RI20-001,2025,LWR,N_MEFOSE,0
AS20-001,2023,AIS,N_MEFOSE,0
AS20-002,2023,AIS,N_MEFOSE,0
IO20-001,2025,LWR,N_MEFOSE,0
IO20-002,2025,LWR,N_MEFOSE,0
IO20-003,2025,LWR,N_MEFOSE,0
IO26-001,2025,LWR,N_MEFOSE,0
IO26-002,2025,LWR,N_MEFOSE,0
IO21-001,2025,LWR,N_MEFOSE,0
IO21-003,2025,LWR,N_MEFOSE,0
JU22-001,2025,MWR,N_MEFOSE,0
JU22-002,2025,MWR,N_MEFOSE,0
JU14-001,2025,MWR,N_MEFOSE,0
SK02-001,2025,LWR,N_MEFOSE,0
SK02-002,2025,LWR,N_MEFOSE,0
AD13-001,2025,MWR,N_MEFOSE,0
AD13-002,2025,MWR,N_MEFOSE,0
AD13-003,2025,MWR,N_MEFOSE,0
WO07-001,2025,MWR,N_MEFOSE,0
WO07-002,2025,MWR,N_MEFOSE,0
MR25-001,2025,MWR,N_MEFOSE,0
MR25-002,2025,MWR,N_MEFOSE,0
LI30-001,2025,MWR,N_MEFOSE,0
LI30-002,2025,MWR,N_MEFOSE,0
LI24-001,2025,MWR,N_MEFOSE,0
LI31-001,2025,MWR,N_MEFOSE,0
LI31-002,2025,MWR,N_MEFOSE,0
LI47-001,2025,MWR,N_MEFOSE,0
LI47-002,2025,MWR,N_MEFOSE,0
DA07-001,2025,LWR,N_MEFOSE,0
DA07-002,2025,LWR,N_MEFOSE,0
DA07-003,2025,LWR,N_MEFOSE,0
PT04-001,2025,MWR,N_MEFOSE,0
PT04-002,2025,MWR,N_MEFOSE,0
CO03-001,2025,MWR,N_MEFOSE,0
CO03-002,2025,MWR,N_MEFOSE,0
ON07-001,2025,UPWR,N_MEFOSE,0
ON138-001,2025,UPWR,N_MEFOSE,0
ON138-002,2025,UPWR,N_MEFOSE,0
ON31-001,2025,MWR,N_MEFOSE,0
ON31-002,2025,MWR,N_MEFOSE,0
WI09-001,2023,FRGB,N_MEFOSE,0
WI09-002,2023,FRGB,N_MEFOSE,0
OU06-001,2023,FRGB,N_MEFOSE,0
OU13-001,2023,FRGB,N_MEFOSE,0
BR17-001,2023,FRGB,N_MEFOSE,0
BR17-002,2023,FRGB,N_MEFOSE,0
BR09-001,2023,FRGB,N_MEFOSE,0
BR09-002,2023,FRGB,N_MEFOSE,0
BR12-001,2024,FRGB,N_MEFOSE,0
BR12-001,2023,FRGB,N_MEFOSE,0
BR11-001,2024,FRGB,N_MEFOSE,0
BR11-002,2024,FRGB,N_MEFOSE,0
BR15-001,2024,FRGB,N_MEFOSE,0
BR15-003,2024,FRGB,N_MEFOSE,0
BR19-001,2024,FRGB,N_MEFOSE,0
SB7-002,2024,GBLM,N_MEFOSE,0
MC14-001,2024,GBLM,N_MEFOSE,0
MC14-002,2024,GBLM,N_MEFOSE,0
MC17-001-002,2024,GBLM,N_MEFOSE,0
DO29-001,2024,GBLM,N_MEFOSE,0
DO29-002,2024,GBLM,N_MEFOSE,0
MC03-002,2024,GBLM,N_MEFOSE,0
MC06-001,2024,GBLM,N_MEFOSE,0
MC06-002,2024,GBLM,N_MEFOSE,0
KE02-001,2024,GBLM,N_MEFOSE,0
KE08-001,2024,GBLM,N_MEFOSE,0
KE08-002,2024,GBLM,N_MEFOSE,0
DO05-001,2024,GBLM,N_MEFOSE,0
DO05-002,2024,GBLM,N_MEFOSE,0
DO18-001,2024,GBLM,N_MEFOSE,0
DO18-002,2024,GBLM,N_MEFOSE,0
DO16-001,2024,GBLM,N_MEFOSE,0
DO16-002,2024,GBLM,N_MEFOSE,0
DO16-003,2024,GBLM,N_MEFOSE,0
WI10-001,2023,FRGB,N_MEFOSE,0
WI10-002,2023,FRGB,N_MEFOSE,0
DU81-001,2024,SSS,PFBA,0.853
DU58-002,2024,SSS,PFBA,0
DU58-001,2023,SSS,PFBA,0.077
DU58-002,2023,SSS,PFBA,0.102
BY32-001,2023,SSS,PFBA,0
BY30-001,2024,SSS,PFBA,0.115
BY47-001,2023,SSS,PFBA,0.148
CR03-001,2025,LWR,PFBA,0.069
BY47-001-002,2024,SSS,PFBA,0.098
CR09-001,2025,LWR,PFBA,0.08
CR09-002,2025,LWR,PFBA,0.099
CRNew-001,2025,LWR,PFBA,0.049
BY97-001,2023,SSS,PFBA,0
BY97-002,2023,SSS,PFBA,0.112
BY48-001,2024,SSS,PFBA,0.115
BY100-001,2023,SSS,PFBA,0.093
BY100-002,2023,SSS,PFBA,0.079
BY100-003,2023,SSS,PFBA,0.073
BY100-002,2024,SSS,PFBA,0.066
AS28-001,2024,AIS,PFBA,0
AS28-002,2024,AIS,PFBA,0.041
AS28-003,2024,AIS,PFBA,0.058
BY94-001,2023,SSS,PFBA,0.068
BY94-002,2023,SSS,PFBA,0.173
AS71-001,2024,AIS,PFBA,0.232
AS71-002,2024,AIS,PFBA,0.247
AS71-001,2023,AIS,PFBA,0.098
AS108-002,2023,AIS,PFBA,0
GRNew-001,2025,LWR,PFBA,0.037
GRNew-002,2025,LWR,PFBA,0.049
AS99-001,2024,AIS,PFBA,0.137
AS99-002,2024,AIS,PFBA,0
AS106-001,2023,AIS,PFBA,0.076
AS106-002,2023,AIS,PFBA,0.105
AS90-001,2024,AIS,PFBA,0.232
AS90-002,2024,AIS,PFBA,0.124
GR10-001,2025,LWR,PFBA,0.08
GR10-002,2025,LWR,PFBA,0.065
RI20-001,2025,LWR,PFBA,0.082
AS20-001,2023,AIS,PFBA,0.231
AS20-002,2023,AIS,PFBA,0.18
IO20-001,2025,LWR,PFBA,0.049
IO20-002,2025,LWR,PFBA,0.189
IO20-003,2025,LWR,PFBA,0.067
IO26-001,2025,LWR,PFBA,0.157
IO26-002,2025,LWR,PFBA,0.21
IO21-001,2025,LWR,PFBA,0.056
IO21-003,2025,LWR,PFBA,0.113
JU22-001,2025,MWR,PFBA,0.105
JU22-002,2025,MWR,PFBA,0.097
JU14-001,2025,MWR,PFBA,0.139
SK02-001,2025,LWR,PFBA,0.08
SK02-002,2025,LWR,PFBA,0.072
AD13-001,2025,MWR,PFBA,0.167
AD13-002,2025,MWR,PFBA,0.165
AD13-003,2025,MWR,PFBA,0.169
WO07-001,2025,MWR,PFBA,0.092
WO07-002,2025,MWR,PFBA,0.101
MR25-001,2025,MWR,PFBA,0.05
MR25-002,2025,MWR,PFBA,0.058
LI30-001,2025,MWR,PFBA,0.128
LI30-002,2025,MWR,PFBA,0.172
LI24-001,2025,MWR,PFBA,0.184
LI31-001,2025,MWR,PFBA,0.094
LI31-002,2025,MWR,PFBA,0.078
LI47-001,2025,MWR,PFBA,0.1
LI47-002,2025,MWR,PFBA,0.066
DA07-001,2025,LWR,PFBA,0.071
DA07-002,2025,LWR,PFBA,0.075
DA07-003,2025,LWR,PFBA,0.077
PT04-001,2025,MWR,PFBA,0.103
PT04-002,2025,MWR,PFBA,0.097
CO03-001,2025,MWR,PFBA,0.061
CO03-002,2025,MWR,PFBA,0.071
ON07-001,2025,UPWR,PFBA,0.044
ON138-001,2025,UPWR,PFBA,0
ON138-002,2025,UPWR,PFBA,0.049
ON31-001,2025,MWR,PFBA,0.287
ON31-002,2025,MWR,PFBA,0.221
WI09-001,2023,FRGB,PFBA,0
WI09-002,2023,FRGB,PFBA,0
OU06-001,2023,FRGB,PFBA,0
OU13-001,2023,FRGB,PFBA,0.178
BR17-001,2023,FRGB,PFBA,0.224
BR17-002,2023,FRGB,PFBA,0
BR09-001,2023,FRGB,PFBA,0
BR09-002,2023,FRGB,PFBA,0.213
BR12-001,2024,FRGB,PFBA,0
BR12-001,2023,FRGB,PFBA,0
BR11-001,2024,FRGB,PFBA,0.248
BR11-002,2024,FRGB,PFBA,0.234
BR15-001,2024,FRGB,PFBA,0
BR15-003,2024,FRGB,PFBA,0.126
BR19-001,2024,FRGB,PFBA,0
SB7-002,2024,GBLM,PFBA,0
MC14-001,2024,GBLM,PFBA,0.09
MC14-002,2024,GBLM,PFBA,0.143
MC17-001-002,2024,GBLM,PFBA,0
DO29-001,2024,GBLM,PFBA,0
DO29-002,2024,GBLM,PFBA,0
MC03-002,2024,GBLM,PFBA,0
MC06-001,2024,GBLM,PFBA,0
MC06-002,2024,GBLM,PFBA,0
KE02-001,2024,GBLM,PFBA,0.123
KE08-001,2024,GBLM,PFBA,0.216
KE08-002,2024,GBLM,PFBA,0.2
DO05-001,2024,GBLM,PFBA,0
DO05-002,2024,GBLM,PFBA,0
DO18-001,2024,GBLM,PFBA,0
DO18-002,2024,GBLM,PFBA,0
DO16-001,2024,GBLM,PFBA,0
DO16-002,2024,GBLM,PFBA,0
DO16-003,2024,GBLM,PFBA,0
WI10-001,2023,FRGB,PFBA,0
WI10-002,2023,FRGB,PFBA,0
DU81-001,2024,SSS,PFBS,0
DU58-002,2024,SSS,PFBS,0
DU58-001,2023,SSS,PFBS,0
DU58-002,2023,SSS,PFBS,0
BY32-001,2023,SSS,PFBS,0
BY30-001,2024,SSS,PFBS,0
BY47-001,2023,SSS,PFBS,0
CR03-001,2025,LWR,PFBS,0
BY47-001-002,2024,SSS,PFBS,0
CR09-001,2025,LWR,PFBS,0
CR09-002,2025,LWR,PFBS,0
CRNew-001,2025,LWR,PFBS,0
BY97-001,2023,SSS,PFBS,0
BY97-002,2023,SSS,PFBS,0
BY48-001,2024,SSS,PFBS,0
BY100-001,2023,SSS,PFBS,0
BY100-002,2023,SSS,PFBS,0
BY100-003,2023,SSS,PFBS,0
BY100-002,2024,SSS,PFBS,0
AS28-001,2024,AIS,PFBS,0
AS28-002,2024,AIS,PFBS,0
AS28-003,2024,AIS,PFBS,0
BY94-001,2023,SSS,PFBS,0
BY94-002,2023,SSS,PFBS,0
AS71-001,2024,AIS,PFBS,0
AS71-002,2024,AIS,PFBS,0.093
AS71-001,2023,AIS,PFBS,0
AS108-002,2023,AIS,PFBS,0
GRNew-001,2025,LWR,PFBS,0
GRNew-002,2025,LWR,PFBS,0
AS99-001,2024,AIS,PFBS,0
AS99-002,2024,AIS,PFBS,0
AS106-001,2023,AIS,PFBS,0
AS106-002,2023,AIS,PFBS,0
AS90-001,2024,AIS,PFBS,0
AS90-002,2024,AIS,PFBS,0
GR10-001,2025,LWR,PFBS,0
GR10-002,2025,LWR,PFBS,0
RI20-001,2025,LWR,PFBS,0
AS20-001,2023,AIS,PFBS,0
AS20-002,2023,AIS,PFBS,0
IO20-001,2025,LWR,PFBS,0
IO20-002,2025,LWR,PFBS,0
IO20-003,2025,LWR,PFBS,0
IO26-001,2025,LWR,PFBS,0
IO26-002,2025,LWR,PFBS,0
IO21-001,2025,LWR,PFBS,0
IO21-003,2025,LWR,PFBS,0
JU22-001,2025,MWR,PFBS,0
JU22-002,2025,MWR,PFBS,0
JU14-001,2025,MWR,PFBS,0
SK02-001,2025,LWR,PFBS,0
SK02-002,2025,LWR,PFBS,0
AD13-001,2025,MWR,PFBS,0
AD13-002,2025,MWR,PFBS,0
AD13-003,2025,MWR,PFBS,0
WO07-001,2025,MWR,PFBS,0
WO07-002,2025,MWR,PFBS,0
MR25-001,2025,MWR,PFBS,0.052
MR25-002,2025,MWR,PFBS,0.021
LI30-001,2025,MWR,PFBS,0
LI30-002,2025,MWR,PFBS,0
LI24-001,2025,MWR,PFBS,0
LI31-001,2025,MWR,PFBS,0
LI31-002,2025,MWR,PFBS,0
LI47-001,2025,MWR,PFBS,0
LI47-002,2025,MWR,PFBS,0
DA07-001,2025,LWR,PFBS,0
DA07-002,2025,LWR,PFBS,0
DA07-003,2025,LWR,PFBS,0
PT04-001,2025,MWR,PFBS,0
PT04-002,2025,MWR,PFBS,0
CO03-001,2025,MWR,PFBS,0
CO03-002,2025,MWR,PFBS,0
ON07-001,2025,UPWR,PFBS,0
ON138-001,2025,UPWR,PFBS,0
ON138-002,2025,UPWR,PFBS,0
ON31-001,2025,MWR,PFBS,0
ON31-002,2025,MWR,PFBS,0
WI09-001,2023,FRGB,PFBS,0
WI09-002,2023,FRGB,PFBS,0
OU06-001,2023,FRGB,PFBS,0
OU13-001,2023,FRGB,PFBS,0
BR17-001,2023,FRGB,PFBS,0
BR17-002,2023,FRGB,PFBS,0
BR09-001,2023,FRGB,PFBS,0
BR09-002,2023,FRGB,PFBS,0
BR12-001,2024,FRGB,PFBS,0
BR12-001,2023,FRGB,PFBS,0
BR11-001,2024,FRGB,PFBS,0
BR11-002,2024,FRGB,PFBS,0
BR15-001,2024,FRGB,PFBS,0
BR15-003,2024,FRGB,PFBS,0
BR19-001,2024,FRGB,PFBS,0
SB7-002,2024,GBLM,PFBS,0
MC14-001,2024,GBLM,PFBS,0
MC14-002,2024,GBLM,PFBS,0
MC17-001-002,2024,GBLM,PFBS,0
DO29-001,2024,GBLM,PFBS,0
DO29-002,2024,GBLM,PFBS,0
MC03-002,2024,GBLM,PFBS,0
MC06-001,2024,GBLM,PFBS,0
MC06-002,2024,GBLM,PFBS,0
KE02-001,2024,GBLM,PFBS,0
KE08-001,2024,GBLM,PFBS,0
KE08-002,2024,GBLM,PFBS,0
DO05-001,2024,GBLM,PFBS,0
DO05-002,2024,GBLM,PFBS,0
DO18-001,2024,GBLM,PFBS,0
DO18-002,2024,GBLM,PFBS,0
DO16-001,2024,GBLM,PFBS,0
DO16-002,2024,GBLM,PFBS,0
DO16-003,2024,GBLM,PFBS,0
WI10-001,2023,FRGB,PFBS,0
WI10-002,2023,FRGB,PFBS,0
DU81-001,2024,SSS,PFDA,13.1
DU58-002,2024,SSS,PFDA,37.6
DU58-001,2023,SSS,PFDA,32.4
DU58-002,2023,SSS,PFDA,47.8
BY32-001,2023,SSS,PFDA,30
BY30-001,2024,SSS,PFDA,35.6
BY47-001,2023,SSS,PFDA,27.4
CR03-001,2025,LWR,PFDA,3.97
BY47-001-002,2024,SSS,PFDA,54.7
CR09-001,2025,LWR,PFDA,4.834
CR09-002,2025,LWR,PFDA,3.605
CRNew-001,2025,LWR,PFDA,2.92
BY97-001,2023,SSS,PFDA,5.83
BY97-002,2023,SSS,PFDA,4.81
BY48-001,2024,SSS,PFDA,13.9
BY100-001,2023,SSS,PFDA,29.6
BY100-002,2023,SSS,PFDA,33.3
BY100-003,2023,SSS,PFDA,26.5
BY100-002,2024,SSS,PFDA,15.4
AS28-001,2024,AIS,PFDA,13.1
AS28-002,2024,AIS,PFDA,12.3
AS28-003,2024,AIS,PFDA,14.8
BY94-001,2023,SSS,PFDA,17
BY94-002,2023,SSS,PFDA,19.2
AS71-001,2024,AIS,PFDA,60.8
AS71-002,2024,AIS,PFDA,61
AS71-001,2023,AIS,PFDA,43.8
AS108-002,2023,AIS,PFDA,15.5
GRNew-001,2025,LWR,PFDA,5.397
GRNew-002,2025,LWR,PFDA,6.137
AS99-001,2024,AIS,PFDA,18.9
AS99-002,2024,AIS,PFDA,19.5
AS106-001,2023,AIS,PFDA,37.3
AS106-002,2023,AIS,PFDA,39.6
AS90-001,2024,AIS,PFDA,43.8
AS90-002,2024,AIS,PFDA,36.1
GR10-001,2025,LWR,PFDA,5.831
GR10-002,2025,LWR,PFDA,6.488
RI20-001,2025,LWR,PFDA,3.235
AS20-001,2023,AIS,PFDA,34.3
AS20-002,2023,AIS,PFDA,33.3
IO20-001,2025,LWR,PFDA,8.187
IO20-002,2025,LWR,PFDA,8.676
IO20-003,2025,LWR,PFDA,8.372
IO26-001,2025,LWR,PFDA,6.391
IO26-002,2025,LWR,PFDA,6.152
IO21-001,2025,LWR,PFDA,7.391
IO21-003,2025,LWR,PFDA,6.548
JU22-001,2025,MWR,PFDA,13.445
JU22-002,2025,MWR,PFDA,11.286
JU14-001,2025,MWR,PFDA,13.276
SK02-001,2025,LWR,PFDA,6.547
SK02-002,2025,LWR,PFDA,5.024
AD13-001,2025,MWR,PFDA,10.087
AD13-002,2025,MWR,PFDA,13.701
AD13-003,2025,MWR,PFDA,14.037
WO07-001,2025,MWR,PFDA,13.434
WO07-002,2025,MWR,PFDA,11.754
MR25-001,2025,MWR,PFDA,9.759
MR25-002,2025,MWR,PFDA,6.746
LI30-001,2025,MWR,PFDA,4.462
LI30-002,2025,MWR,PFDA,4.815
LI24-001,2025,MWR,PFDA,7.877
LI31-001,2025,MWR,PFDA,6.317
LI31-002,2025,MWR,PFDA,5.576
LI47-001,2025,MWR,PFDA,11.234
LI47-002,2025,MWR,PFDA,8.766
DA07-001,2025,LWR,PFDA,4.445
DA07-002,2025,LWR,PFDA,3.162
DA07-003,2025,LWR,PFDA,4.627
PT04-001,2025,MWR,PFDA,9.008
PT04-002,2025,MWR,PFDA,8.311
CO03-001,2025,MWR,PFDA,8.607
CO03-002,2025,MWR,PFDA,8.276
ON07-001,2025,UPWR,PFDA,2.444
ON138-001,2025,UPWR,PFDA,1.908
ON138-002,2025,UPWR,PFDA,1.773
ON31-001,2025,MWR,PFDA,9.664
ON31-002,2025,MWR,PFDA,12.276
WI09-001,2023,FRGB,PFDA,8.76
WI09-002,2023,FRGB,PFDA,8.84
OU06-001,2023,FRGB,PFDA,4.68
OU13-001,2023,FRGB,PFDA,5.43
BR17-001,2023,FRGB,PFDA,9.49
BR17-002,2023,FRGB,PFDA,16.9
BR09-001,2023,FRGB,PFDA,16.5
BR09-002,2023,FRGB,PFDA,10.1
BR12-001,2024,FRGB,PFDA,7.64
BR12-001,2023,FRGB,PFDA,8.17
BR11-001,2024,FRGB,PFDA,11.7
BR11-002,2024,FRGB,PFDA,13.6
BR15-001,2024,FRGB,PFDA,12.9
BR15-003,2024,FRGB,PFDA,8.63
BR19-001,2024,FRGB,PFDA,13.8
SB7-002,2024,GBLM,PFDA,6.64
MC14-001,2024,GBLM,PFDA,6.99
MC14-002,2024,GBLM,PFDA,6.52
MC17-001-002,2024,GBLM,PFDA,9.1
DO29-001,2024,GBLM,PFDA,10.4
DO29-002,2024,GBLM,PFDA,11.5
MC03-002,2024,GBLM,PFDA,11.9
MC06-001,2024,GBLM,PFDA,21.8
MC06-002,2024,GBLM,PFDA,21.4
KE02-001,2024,GBLM,PFDA,8.25
KE08-001,2024,GBLM,PFDA,8.6
KE08-002,2024,GBLM,PFDA,8.92
DO05-001,2024,GBLM,PFDA,29.3
DO05-002,2024,GBLM,PFDA,28.3
DO18-001,2024,GBLM,PFDA,21.4
DO18-002,2024,GBLM,PFDA,12.5
DO16-001,2024,GBLM,PFDA,12.6
DO16-002,2024,GBLM,PFDA,14.6
DO16-003,2024,GBLM,PFDA,12.4
WI10-001,2023,FRGB,PFDA,8.3
WI10-002,2023,FRGB,PFDA,9.69
DU81-001,2024,SSS,PFDOA,4.02
DU58-002,2024,SSS,PFDOA,10
DU58-001,2023,SSS,PFDOA,6.88
DU58-002,2023,SSS,PFDOA,8.92
BY32-001,2023,SSS,PFDOA,6.45
BY30-001,2024,SSS,PFDOA,9.75
BY47-001,2023,SSS,PFDOA,5.81
CR03-001,2025,LWR,PFDOA,2.166
BY47-001-002,2024,SSS,PFDOA,15.6
CR09-001,2025,LWR,PFDOA,2.83
CR09-002,2025,LWR,PFDOA,2.495
CRNew-001,2025,LWR,PFDOA,1.648
BY97-001,2023,SSS,PFDOA,1.81
BY97-002,2023,SSS,PFDOA,1.52
BY48-001,2024,SSS,PFDOA,4.33
BY100-001,2023,SSS,PFDOA,5.85
BY100-002,2023,SSS,PFDOA,5.98
BY100-003,2023,SSS,PFDOA,6.23
BY100-002,2024,SSS,PFDOA,5.53
AS28-001,2024,AIS,PFDOA,4.14
AS28-002,2024,AIS,PFDOA,3.2
AS28-003,2024,AIS,PFDOA,4.42
BY94-001,2023,SSS,PFDOA,3.96
BY94-002,2023,SSS,PFDOA,4
AS71-001,2024,AIS,PFDOA,19.1
AS71-002,2024,AIS,PFDOA,18.1
AS71-001,2023,AIS,PFDOA,12.4
AS108-002,2023,AIS,PFDOA,5.2
GRNew-001,2025,LWR,PFDOA,2.881
GRNew-002,2025,LWR,PFDOA,3.067
AS99-001,2024,AIS,PFDOA,5.78
AS99-002,2024,AIS,PFDOA,5.28
AS106-001,2023,AIS,PFDOA,7.93
AS106-002,2023,AIS,PFDOA,9.1
AS90-001,2024,AIS,PFDOA,9.15
AS90-002,2024,AIS,PFDOA,9.01
GR10-001,2025,LWR,PFDOA,2.793
GR10-002,2025,LWR,PFDOA,3.246
RI20-001,2025,LWR,PFDOA,1.643
AS20-001,2023,AIS,PFDOA,8.79
AS20-002,2023,AIS,PFDOA,8.99
IO20-001,2025,LWR,PFDOA,4.001
IO20-002,2025,LWR,PFDOA,4.228
IO20-003,2025,LWR,PFDOA,4.074
IO26-001,2025,LWR,PFDOA,3.277
IO26-002,2025,LWR,PFDOA,3.328
IO21-001,2025,LWR,PFDOA,3.413
IO21-003,2025,LWR,PFDOA,3.338
JU22-001,2025,MWR,PFDOA,10.61
JU22-002,2025,MWR,PFDOA,8.657
JU14-001,2025,MWR,PFDOA,10.532
SK02-001,2025,LWR,PFDOA,4.331
SK02-002,2025,LWR,PFDOA,3.146
AD13-001,2025,MWR,PFDOA,6.91
AD13-002,2025,MWR,PFDOA,9.025
AD13-003,2025,MWR,PFDOA,8.79
WO07-001,2025,MWR,PFDOA,9.794
WO07-002,2025,MWR,PFDOA,9.019
MR25-001,2025,MWR,PFDOA,2.624
MR25-002,2025,MWR,PFDOA,1.878
LI30-001,2025,MWR,PFDOA,10.397
LI30-002,2025,MWR,PFDOA,10.851
LI24-001,2025,MWR,PFDOA,15.41
LI31-001,2025,MWR,PFDOA,16.163
LI31-002,2025,MWR,PFDOA,13.173
LI47-001,2025,MWR,PFDOA,16.91
LI47-002,2025,MWR,PFDOA,12.479
DA07-001,2025,LWR,PFDOA,1.014
DA07-002,2025,LWR,PFDOA,0.728
DA07-003,2025,LWR,PFDOA,1.186
PT04-001,2025,MWR,PFDOA,7.194
PT04-002,2025,MWR,PFDOA,6.936
CO03-001,2025,MWR,PFDOA,7.356
CO03-002,2025,MWR,PFDOA,7.099
ON07-001,2025,UPWR,PFDOA,0.597
ON138-001,2025,UPWR,PFDOA,0.618
ON138-002,2025,UPWR,PFDOA,0.661
ON31-001,2025,MWR,PFDOA,2.562
ON31-002,2025,MWR,PFDOA,3.148
WI09-001,2023,FRGB,PFDOA,1.79
WI09-002,2023,FRGB,PFDOA,2.76
OU06-001,2023,FRGB,PFDOA,1.17
OU13-001,2023,FRGB,PFDOA,1.95
BR17-001,2023,FRGB,PFDOA,5.05
BR17-002,2023,FRGB,PFDOA,7.33
BR09-001,2023,FRGB,PFDOA,10.7
BR09-002,2023,FRGB,PFDOA,4.64
BR12-001,2024,FRGB,PFDOA,3.24
BR12-001,2023,FRGB,PFDOA,4.49
BR11-001,2024,FRGB,PFDOA,7.32
BR11-002,2024,FRGB,PFDOA,8.08
BR15-001,2024,FRGB,PFDOA,6.83
BR15-003,2024,FRGB,PFDOA,4.74
BR19-001,2024,FRGB,PFDOA,8.28
SB7-002,2024,GBLM,PFDOA,1.95
MC14-001,2024,GBLM,PFDOA,2.91
MC14-002,2024,GBLM,PFDOA,2.98
MC17-001-002,2024,GBLM,PFDOA,2.11
DO29-001,2024,GBLM,PFDOA,5.93
DO29-002,2024,GBLM,PFDOA,6.49
MC03-002,2024,GBLM,PFDOA,3.69
MC06-001,2024,GBLM,PFDOA,5.27
MC06-002,2024,GBLM,PFDOA,5.3
KE02-001,2024,GBLM,PFDOA,2.43
KE08-001,2024,GBLM,PFDOA,2.37
KE08-002,2024,GBLM,PFDOA,2.45
DO05-001,2024,GBLM,PFDOA,11.2
DO05-002,2024,GBLM,PFDOA,6.84
DO18-001,2024,GBLM,PFDOA,6.31
DO18-002,2024,GBLM,PFDOA,3.57
DO16-001,2024,GBLM,PFDOA,5.14
DO16-002,2024,GBLM,PFDOA,5.33
DO16-003,2024,GBLM,PFDOA,4.88
WI10-001,2023,FRGB,PFDOA,1.57
WI10-002,2023,FRGB,PFDOA,1.93
DU81-001,2024,SSS,PFDS,2.42
DU58-002,2024,SSS,PFDS,2.16
DU58-001,2023,SSS,PFDS,0.933
DU58-002,2023,SSS,PFDS,1.35
BY32-001,2023,SSS,PFDS,0.696
BY30-001,2024,SSS,PFDS,1.24
BY47-001,2023,SSS,PFDS,0.629
CR03-001,2025,LWR,PFDS,0.828
BY47-001-002,2024,SSS,PFDS,0.922
CR09-001,2025,LWR,PFDS,3.648
CR09-002,2025,LWR,PFDS,0.299
CRNew-001,2025,LWR,PFDS,2.201
BY97-001,2023,SSS,PFDS,0.751
BY97-002,2023,SSS,PFDS,0.74
BY48-001,2024,SSS,PFDS,0.7
BY100-001,2023,SSS,PFDS,0.679
BY100-002,2023,SSS,PFDS,0.708
BY100-003,2023,SSS,PFDS,0.503
BY100-002,2024,SSS,PFDS,0.358
AS28-001,2024,AIS,PFDS,0.573
AS28-002,2024,AIS,PFDS,0.465
AS28-003,2024,AIS,PFDS,0.665
BY94-001,2023,SSS,PFDS,0.575
BY94-002,2023,SSS,PFDS,0.796
AS71-001,2024,AIS,PFDS,1.27
AS71-002,2024,AIS,PFDS,1.24
AS71-001,2023,AIS,PFDS,0.938
AS108-002,2023,AIS,PFDS,0.537
GRNew-001,2025,LWR,PFDS,0.488
GRNew-002,2025,LWR,PFDS,2.175
AS99-001,2024,AIS,PFDS,0.412
AS99-002,2024,AIS,PFDS,0.463
AS106-001,2023,AIS,PFDS,0.55
AS106-002,2023,AIS,PFDS,0.678
AS90-001,2024,AIS,PFDS,1.32
AS90-002,2024,AIS,PFDS,0.911
GR10-001,2025,LWR,PFDS,2.606
GR10-002,2025,LWR,PFDS,0.591
RI20-001,2025,LWR,PFDS,0.777
AS20-001,2023,AIS,PFDS,1.29
